3,100901993039886376530325827397970807770692571277558524317158225670303471226769249031778876526537797446952830611171590115780779521804428092520664610075842180076397383124270543674577217109795635542325363005175324061924672502851386115790299597004040439212275233309453998603590467640048776420372100354031445090090631494114411,151352989559829564795488741096956211656038856916337786475737338505455206840153873547668314789806696170429245916757385173671169282706642138780996915113763270114620686611730766512829740753455909187477870652144860539279311858036708098175469927137765527932472379321549577893614976174499361139713723669028914004230234425780877,1064
3,1840964453416834686556703474557238011996969239049094241905955460866418779821023833446109313537433979818854259646805000884732962814665467936773836143385478013445007988818281340410170502344901769230206657877060918623142806509951815574831375539842565847759887648695363231744272220916754701122749586682729849844385956632825965060835,2761446680125252029835055211835857017995453858573641362858933191299628169731535750169163970306150969728281389470207501327099444221998201905160754215078217020167512088651520588632289724686296676221629529379669518661426285148012950835557231998139437405983059272362638789212931020926854190401438195954246568036460705853936464752001,1088
3,28703323698277718301627636779854122365657676396749450889715732567099392667469687704453060374025642340757472002959042161392360093814241809691283916138737285152876229130499244400172408019277412243074357706564354849629236871995692005604827543467610292185077943181773382294843639004318795440564896713222174509901138598485026947627050645603,43054985547416577452441455169781183548486514595124176334573598850649089001204531556679590561038463511136208004438563242088540140721362714536925874208105927729314343696164434083328560562889260294966013602830237904747359094877185834885327352508710083937821699195440912164615240176794116328122630555506214173881264671036810538461277499401,1112
3,409254157790273001568471623433437898525533170044824787523317110502696340088528076748500161856477726312204778207184410310725465959967205144903695981291400654941248001874459801427990105603141058988581814805027581258422019869282294599945053574780270365538940061157162620835172198750646090010933699709900875310666276491654005365794135184657025467,613881236685409502352707435150156847788299755067237181284975665754044510132792115122750242784716589468307167310776615466088198939950807717355543971937100982411872002811691269161182147570708633151095000871659228480670635141343161670352473659061716951360495152788536950310352777044464952988863273600212063787345445223802120388943115701347323531,1136
3,7869716280488674780946302050108169076935793438526429121758180899879895997264688963975437300624623413227006362691724800215786829599867849303153566713007875193765363716043403272016903524576872223005092269510417894948169358736451291098587515019218106519957122077909247075891345000287808271382071011285184542650688003681860237139619863785333431321317667,11804574420733012171419453075162253615403690157789643682637271349819843995897033445963155950936935119840509544037587200323680244399801773954730350069511812790648045574065104914933103541263832589334712156128488701503964689897720893194053155474054337658901117054723335458445649366732894849375433326873457770252985349754393076537994345009452489917671569,1160
3,128790514628265622326839906006433773874569867681882611753773782017920112641185862350691343216533096345444268956930565757212347913802272189212123472899771351895673610288856791842558791298658129118340479505660290441947545865169513974830823376361958513472104003074119006034726978573163212869229874812086645746056159010230264001540180510453318033538658574844363,193185771942398433490259859009650660811854801522823917630660673026880168961778793526037014824799644518166403435395848635818521870703408283818185209349657027843510415433285187763866172322095148241664150416573865587620167983883694515001549857976180570050596588845998714677859380995344463333175738853428220575150379818862818108087701591678748274670223451449569,1184
3,2236459489545738153918174523951830516567488917778634334227799748867460121681560005573725390444384410012726034056391053183780806936642978275209247231192144674403010625153521092446662052793355991139369538445865927585309093993430454992342314615526058850932873294762533858171847741887490187242898166118519934590916985761555394749976810717490459369189509345234227183627,3354689234318607230877261785927745774851233376667951501341699623301190182522340008360588085666576615019089051084586579775671210404964467412813870846788217011604515937730281638669993195036296580379108336988657674984943020604093188718534246351921625995187885920163746758245573415690575653810947023530994584974913771429081859191920529637259140565765988465435024453977,1208
3,45277040867355145758674018460479684352319212070164413123921024451712157686305882064732792802230665816188683731717431224862489977261348354760880396016359471386315500314165721936210639353103323599495112859919049956088055546901872215866857098170199172619014859955459927068256235034340261148107322203299159267113167704096243117629796606580259521654047797891951187454310061307,67915561301032718638011027690719526528478818105246619685881536677568236529458823097099189203345998724283025597576146837293734965892022532141320594024539207079473250471248582904315959030176530809005350589587833938866257623446573763122177629288880660245752875602886011081217280192908921689714283096040721529929271972573810122592875659986373424297903919214102463257041186367,1232
3,675079304502023052048640154131659724103678732438504446250641458530607534301097895886375895192169896603567113705834949312603499150677991298543116287613709898869765649454705665027614252268999872814474943516254224984473280591936413202939454477021976487798442418835845219664932933853610201760194131959162501487739779945241719525143625602480759635009964219493423847841072538685485307,1012618956753034578072960231197489586155518098657756669375962187795911301451646843829563842788254844905350670558752423968905248726016986947814674431420564848304648474182058497541421378403501828045794428607889101451252940769967971456829000032391238003042253866334128411430281838189168423250408913961450156034515664008112027557911424262130496299142735843948524943347926096512060043,1256
3,10642192983950280804714394603381464464885529675559887636347371791849751010091633530347334502763859578317252800599917410140349283952637846588799658667718992534374446125084603515901308114073084972625730070145970010445594687727068805964788806351969560962341344916194473423098626338189581283451597492743659615028656900459960092791780016455387870388326390489804463161398347384649798552184747,15963289475925421207071591905072196697328294513339831454521057687774626515137450295521001754145789367475879200899876115210523925928956769883199488001578488801561669187626905273851962171109627466933443729096344158254512528623725500240491470069252084627280995863842479192589104019341521946115613693634842148947913110783939560391789405537966991570599141602977894031287141105620767980345429,1280
3,198271814095202252881800275338673806267731436744243740322049135693565111540370142326722044104082670256477774471272198084373271494400995761459232659643267120886536212530901191076711197644506288521770531416639132952161232203539990964302612055134496439972623641015728049488991757688923530131068773115554724836072195281652323765553216246118653182602594884216073260610921242264387615391671091006667,297407721142803379322700413008010709401597155116365610483073703540347667310555213490083066156124005384716661706908297126559907241601493642188848989464900681329804318796351786615066796466759432782690357738683373442242517253687982116993977710916285036884792705921749823647617205183133728469762432818094754804195078760052552146542398728774267915424383970180838037259606097830429991299747512110721,1304
3,2762648973428987339234977182278982803043099665391666183242416903315220971527834300837530592724943975523578000835064316206534091261168907003854488589028187465559317074173454033529709134681466757625408429906498742234956285672037545123807374170512825465309759903045220868888180129736553693762467995669534971715567220676374879816385315566336711935530272931035832430839947029448286141796354630276349402955,4143973460143481008852465773418474204564649498087499274863625354972831457291751451256295889087415963285367001252596474309801136891753360505781732883542281198338975611260181050294563702022200136438112774451182601980905306310062310641970785655801509514077491895818296348658380649778601302759204502715164114634016058515494244113809464426472994164985763995013460433658051721776921183872635513126279488401,1328
3,60893386854519377785316725264488650713559456376517378822348948990327599000752894503026798848976728808641608545616521368354578692311021494512030266687186985141557616705324819678750102930344047093149673802250647051334145816242407342907284026168853103897355936099244081030805579353065695803277759540794025542685982866379199839356132599900017953313796348964345773319427321263475940792054360934803227850994822387,91340080281779066677975087896732976070339184564776068233523423485491398501129341754540198273465093212962412818424782052531868038466532241768045400030780477712336425057987229518125154395516070639724510703980757760483053990361453529259610971690990975875972583804339913789470016557823901891079495549997865544823432068236395901993833840446132997077687970226991600604109571557714681064890683162235261814961747429,1352
3,657355092159963374346480097731540055319570678994149722436538496962945573713154062144318943686855141744376907083523060223330636082714145618767344796577238440566919092513206760239319436406260680995576677621515901222301181460337036480313766066450437174773382653519891982284087928142149642684466158939666205596998586625210829520571618903511373580723150923028871319093436374350315765764568140815172330999972966327011891,986032638239945061519720146597310082979356018491224583654807745444418360569731093216478415530282712616565360625284590334995954124071218428151017194865857660850378638769810140358979154609391021493365016432275838175352686384137216134587283828480792022726860353785841691345028357985279239531092993883373215506085260079754236829381392336130086867386191734394472886377746149650815541929961865986263599272905235245221797,1376
3,16271055409205475214506157367013432368615291354121294726892018793743119878757900844945559871188332866033039447313464800499700734586000085011703955701047480727791973627847156947354593060121192916434038866432594345806388084576413491049783408071121721242226551378068862590493516327897527393728457645623051452728370367656423121255098196062770613558663765620633798654268420609641223768463134844685499753929903786770001154981739,24406583113808212821759236050520148552922937031181942090338028190614679818136851267418339806782499299049559170970197200749551101879000127517555933551571221091687960441770735421031889590181789374651058299648891528591405970205197441214972046304677954842514689665112875526809055142374960915330074214957206337699221870341260285339734713826333900613509542385148852785531891591609004899068368702432530685921453100554691285061603,1400
3,265195362087019535865226565602376115638740660963542660481814267516877855290346928160874641644402305663942746479422272454115403701325047448073748515554740741493877242403777729181362548045898488598962360180573444178398971499343132558703380520912712567943739915152373923555812793075790084819173556557952347411850095417991357167089103448908913810479181485158568001941079666959696433410346912466371475404329088834113956075502563353899,397793043130529303797839848403564173458110991445313990722721401275316782935520392241311962466603458495914119719133408681173105551987571172110622773332111112240815863605666593772043822068847732898443540270860166267638383488433085830759004650892345243398239610234622045843904624157462474708771404408967057264948268537352886437088314414514619863552360399999132468190172715374187814498098803832927110746635516338711012157799997695863,1424
3,4517250056155891231700764930269147061514133496405036770152226506947551108477239133791323152888523514145085567715831927701313057893893580822172498526345386669110070158432840425446949535894328183402579766956410511166983933423985244840107603419033500384365965560077156473634131047660572531748930323874270502107930320482574570669896286999352789424369368336550068650043360282746130783445132349791207707117328502345171924405932912491594411563,6775875084233836847551147395403720592271200244607555155228339760421326662715858700686984729332785271217628351573747891551969586840840371233258747789518080003665105237649260638170424303841492275103869650434615766750476064837083484636988442459680016831551063104388688061466515450231198247292663518058314542927648278000772488545411469077377059200768016793696803811833228711457938675738009394054935599658320668860111110284013822097889890019,1448
3,72943305278712701326008225609084095077605584434367659023338918277659419094244179578759750769472846846847482362599662659030748915381955084033542509469871776341007477262182384932698109793471489330863128488298768036733266088665318880378083792020602962868981848886714727671278548787758373361624488829404602291801772741979280961150233713102242011250512069697752544450449937887099574306754705982426323671726397604593606308383413738550876877815197323,109414957918069051989012338413626142616408376651551488535008377416489128641366269368139626154209270270271223543899493988546123373072932626050313764204807664511511215893273577399047164690207233996294692732448152055099899133660826095208837699376937712316978764153118013356635701992362447563109714610073358426456131676411474009858772549418068000849490866260161127300820353721761785372597084567217894407815180015886772732065461713423503314229883779,1472
3,1111254856633222057317984100585424941301808709285902301680005945866837787732409523322357222117611402117698754286123085605356402820935837888211554688128869435916008650114457597702153063406406327010227372509459841603350344171237554766059243006632393367176270896973420235127428075754617320190846044894558853629284772237711129311870960391574901251414163264360548461359592587525163599801648317230813468743389290146155621373951338305626916583777645835057731,1666882284949833085976976150878137411952713063928853452520008918800256681598614284983535833176417103176548131429184628408034604231403756832317332032193304153874012975171686396553229595109609490515341058764189762405025516256858937947880117639974898954094223494376232855336426688598555698243942363460000250255987766451512015120374504122087279349512811312860123473515749839468106907453093847118540108065441169619199773695753079873752182374000188572710137,1496
3,17285979101060403847864839241201587642289922782967541169227627045901613447049954284619697314944588192434995489046659098225407939919637352129196176210856801955545260370917012774693953226007916280870155208986145212580384976282301196633174496118704997646953952174744238904154260310595023661053516585500663727120441752270975440755838547546808108682262787921847412801592785158563711567858240656504301122396672472299022057625531416955378054988225570966921613389467,25928968651590605771797258861802381463434884174451311753841440568852420170574931426929545972416882288652493233569988647338111909879456028193794264316285202933317890556375519162040929839011874421305232813479217818870577464423451805169552816064940811720253455787261917189670588625374119579530574169632546505798218630342430609926335659014406002736318319098541585481940101876376104108714074313356094930889047535498599438788151897637654297942862941903618729827259,1520
3,317998491016567557122982612665299978289175064768445563991578493995865135786152663881420103153701523655603087514810329992812737000085200064518037140794063091501914577231215518827490373290800831934514491238327474616877150166144326856731836379182768951274002330062652612398118636580345912611948415261303259227388414429602651480340534888303444971236339948515304977317543356541909669483197627469750515952366182217354600023187203958511983175655536408491127914593324689867,476997736524851335684473918997949967433762597152668345987367740993797703679228995822130154730552285483404631272215494989219105500127800096777055711191094637252871865846823278241235559936201247901771736857491211925315725249216490285141435365125229557236561185108393841938078309418158716046294246437352654346488049749067828513213982212350954026656494471578957288997357980291791295847878564038278301684396673555185713054086053155350426009873911872062946220444348336609,1544
3,5992092812869587685802094187635099201067220822212062144391422413129843782231686665732716147859130606922646169611330859291439011851618361732069628997337300391473789982298017862508754612032615890478657799375669483945289828735042326670421399003710909382646399356832341136100126933276904955542500878355265169210294460503050336718939630747932673295758505477644118407542438903115079259368919399681731985694301826211832730236046733974142288366502915864409366115201209012581432611,8988139219304381528703141281452648801600831233318093216587133619694765673347529998599074221788695910383969254416996288937158517777427542598104443496005950587210684973447026793763131918048923835717986699063504225917934743102563490005632288379552536363055686148465926579306625456349828811075606087343380839510061522785618510398607533686360991756380008640693478814354962469953449992295085501149185077535080626928838024537056510833349053249220557326982315827470403997530841497,1568
3,74411379688339018530108019138794703609760576794641273986751754776639827114639230920593487923946585271677388861042853422197779878095332585142303440952348408823017345711549791044993279077099883211144570736945070008569434071152346930206950822506585954312777736633546477918398411795467563303285759660687697225571978833066983493662796040555582598179017987973761382904680377770920879236249258918657078836951439509013301069570729460243652991494228171352211795598490179505975611670448587,111617069532508527795162028708192055414640865191961910980127632164959740671958846380890231885919877907516083291564280133296669817142998877713455161428522613234526018567324686567489918615649824816716856105417605012854151106728520395310426234428627090684575419454618429437483014404225537493537689367067586556178447897169469003185344076779731320483164137355773349237749356653479574983072010146752546747071143910833905009648312748841079100604820313450275079456573756950060808629373367,1592
3,1352751798653342117537518238808507124090425179038044586634420042566293294158016278018637206523145291638535242283143419255496311409920696353032426066873573396978719248478809947798097424508900506601173439976167209252046699475865540194179103369751474129333956503003329190545846754690680957462574314555809794617708213174441498341235544691854847396333322894809573990423899518893639269915749000883297567856204865575091617624488628876618687398682479584645671010306625951717300379215441857554619,2029127697980013176306277358212760686135637768557066879951630063849439941237024417027955809784717937457802863424715128883244467114881044529548639100310360095468078872718214921697146136763350759901760159964250813878070049213798310291268655054630068916013253560448423300889980690402623949517648873164249885086257724035367132377738525007710791379234215166519040798111988820739403185666672770180084813448792663466559293720237180146248217476899487518063236634819051514588795835148779049826863,1616
3,20522109134247823863916046733752972120229213070232097596037188967363867430683055678400164715374425395570890173513890531592462698118754703240378346328068604221981828706820684407445794218457792870880750302506433267034739175261051624290890123601407599942172123712514237505834582460058748638592510202019205276016834001524618568135930170932555424134475946526929463544179012580361091156301747345369592094754644680091188466636333072316739024918688481032793564873467576083178763091994759232239999245355,30783163701371735795874070100629458180343819605348146394055783451045801146024583517600247073061638093356335260270835797388694047178132054860567519492102906332972743060231026611168691327686689306321125453759649900552108762891577436436335185402111411011199944438446224867171721986185890159235260692329795425865110590655143687535041493955373576848343300109315365938083737716912574896023549989663005868226409709067493747802897375836595817435535266898056465153198587033453345743290055618443667784821,1640
3,354044131689281014373070656255142073085440908239192836457654616403415911850225753207148739765062887863133953515551608701065915505327609277268706096714937584475709809405218636115977700615796381222158871535877610957305862060351880822546952509741135379066955148267303810355738818444725678862628813941969184219831582083887293144239109593142757562415767561397557066488022197587662877910520480560685417655679358876033116264643587316350841774965898182053861851275101797837835860999508267308405093998488576083,531066197533921521559605984382713109628161362358789254686481924605123867775338629810723109647594331794700930273327413051598873257991413915903059145072406376713564714107827954173966550923694571833238307303816416435958793090527821233820428764611703068646541695582157805390682459794212843375721434737726413619933692698375521268674211488776687678690193304118513470327686004818992356449270889630470672869215382697277734938850471611906490131921566370293390548561546340873013469938080711717365003038830704461,1664
3,8790898929216196207355646737627103827650675847889949118306552927850495969634168250082011264377493112444302959652546391918572383499894845556020938218379700926719437201031530666224026033039919227932522822271282516014024654952239048181704546166227511829440027921308032634295663508554709408678534041881956372856257904196852269714442218861161798066875993708092527954028813220252675418679301417089245040304682687086239170329157298166528371419225312259121785682983535920940279768244724109681939459745151628426736331,13186348393824294311033470106440655741476013771834923677459829391775743954451252375123016896566239668666454439478819587877858575249842268334031407327569551390079155801547295999336039049559878841898784233406923774021036982428358572272556819249341267744160271562796156689152763628369523324528292951499460778214838772146958740486057010681141289718159657201192338384478290498341543851102009585010136185500141305429578302806843956256957640544608834588967641619923264642508715778810025031107183435843770732826102497,1688
3,123050290888321281396248821457664500338076477373079894016098865618239340564533471714600976539061787584060212794489006915363638337843757774487370625199355758934621226749107072838698865643784649890304842179097672231621020364187798872759808388948396493185256085623357036319186261489819964282411098575563068030620698864231244086582293096520255810126396722120617086053619148767534721146114316100255691826868166052727840673692569455631568945763969417847583275153388707999639253463859477473001238596704077853598786588714731,184575436332481922094373232186496750507114716059619841024148298427359010846800207571901464808592681376090319191733510373045457506765636661731055937799033638401931840123660609258048298465676974835457263268646508347431530546281698309139712583422594739777884129299633803650173395572921787238106355133275986271133935888623243786747591147271673530746704339556685553090654531618478760918567308659834290198212584714288405541320162944945339053703733902068634413981250691006490648181543533491230922247230771439702497916755287,1712
3,2024088729580668631101140552351967902849726375269898642800639032168312795309734129098282514651394244210180020714268388310253494585986638794897946442622423740537296967919639826985823137215782972101275589922901277918633459051419911994631190713572887518054402544946531078890472240388689162621550803840011443996074473970658072342666206810072803875786417076711759550324863448075174559627235485108372821830458421887041062868479520318420202110373312834902090038856483926875304541720739888032577008728386387134607323340610733206747,3036133094371002946651710828527951854274589562904847964200958548252469192964601193647423771977091366315270031071402582465380241878979958192346919663933635610805945451879459740478734705823674458151913384884351916877950188577129867991946786070359331277081603817423281624953903438887012586433297705632455884548813222872796250996228438607113234042694053418988792547096226014387613926988226831484597095309729781661756159101711618094226955559773098044206282488469615340818925037792832702190270918870668373415842386062014732973839,1736
3,34543307019013833886211238494181750065487024472102043003362395624835860958952343089076385859799696607975036380135395070347365499499413446586134312591230696991740667083381838266688992386428200130000202949766090463743683226976085429085196242156211813617077294518441363210688836829278052142660002517505771494217476800572269999399153677927077377618823236828108538624371403112418310165137294587329936270471645572478341718654090531669637367655479834030207756558692429122083195223646061422958630109198830388151539544617858624199329679995,51814960528520750829316857741272625098230536708153064505043593437253791438428514633614578789699544911962554570203092605521048249249120169879201468886846045487611000625072757400033488579642300195000304424649135695615524840464128143627794363234317720425615941777662059224172785954389725253092336799041388713556579455802326199871027708549566795940286250993388276798121218447296542800279822464249997294433908137747462022253410330232522727501403010776853390480110425524016663491750323562979648472263721155195694261110162536523147179351,1760
3,620285895872847499855035272406909336823894533704607615567996395866471337952080984800640615922742682659239288792556424489235211440713936331621018764494886289188678453131929752494553749240702074759133685959421670650184628957561676900754008352564708374615551754217895062072176484944774433342727644207483198138098024345292300511480701185642275569210150320147522237367821319754251267752215022464679516738411169299340849353966179620240141625513494671934390880749355617649666348159039974560462277013745702096890914642129001190197855302715472587,930428843809271249782552908610364005235841800556911423351994593799707006928121477200960923884114023988858933188834636733852817161070904497431528146742329433783017679697894628741830623861053112138700528939132505975276943436342515351131012528847062561923327631326842593169437666688910220448437361620606750738103469074291811813661810573122235826787162039908383485045736327752310344635455606898289143957957731002388703173997067343600098247402242347299551297867080760055566536039185734705527318362085819086608934886694396319504663260041758433,1784
3,11449340336803623788347322130281216700574899828476034871220145315406083975320854252629025282017496367507728132802789081190580456519739528730131864077709725325555984401129254399333332367480526937628462837977027530105369655200046584714623843754422568815183092131299323192809977035949090126822945902918569773494231292915433475585077822088226645105190973420146654586917410965126546056316290961291748317375610344280505989238959946547555771481982184305014079782383593869945385635467698648646837510420221694831382156027114952608612378186879300924267739,17174010505205435682520983195421825050862349742714052306830217973109125962981281378943537923026244551261592199204183621785870684779609293095197796116564587988333976601693881598999998551220790406442694256965541295158054482800069877071935765631633853222774638196948984789215227704784029301054343446089671345995887486564375136446375592130173554510770310795434015830001880741329660720874448428570712026175543214869316477278818289989720203287981898874584526408109306714139425379785463633426772482465812308165440709553135807011633299835911836454266683,1808
3,160772522511555498325139959224849994278312138683380411533229336955574879182064504939405163288713471340372752680070175508163126915842155198630433962313102093037185040132598701160744916788466480727721558317149834211226142100979133284132334779409601111703371519889372151688675956380040150576336433447988029417322875961822394100128411781591522569955112003145163355717942999516201365009384598379248829121779025446299303007429436464330345111431440302247451612255151122661116735788685029164667619781231481446469555819799326995193640495484243674279614584330011,241158783767333247487709938837274991417468208025070617299844005433362318773096757409107744933070207010559129020105263262244690373763232797945650943469653139555777560198898051741117375182699721091582337475724751316839213151468699926198502169114401667555057279834058227533013935552261825272479060642304067150451506555489145640562555120745982016587667156005781176258463357229561740050776975703514631290074529959099467676173778399418517708584459655348142045047820730388649754968852271572858750790250210752695397008483181292793352891986972739710126821151847,1832
3,2819530807041151472780492907359942656108672294819348379139384740436813760807881304382649021001003542353524391578153935928681567040716825638202665945031227922462980222084232480744452332959184887982863121724605650662354027510517954957115930039939296052741888585101007713449691387487831892337748276291853888072114796822160334773890544418675911299191348048361200902885847040858378279322198837993539864615349306553718153394952306067356196254185600980043117149210775262184271870513161522714598478277209699164985034551991245845249966098305705731322400137530251118227,4229296210561727209170739361039913984163008442229022568709077110655220641211821956573973531501505313530286587367230903893022350561075238457303998917546841883694470333126348721116678499438777331974294682586908475993531041265776932435673895059908944079112832877651511570174537081235864994422540050150693980534081738381697841395573160323436412441404495449920069816490700591161464897742378791666867528286359009099981032785807260703116866485985092390968590475812001085677445162234993871624612229023698005482855380166329627647568181909340083095495999762978116881997,1856
